date,price,open,high,low,change_percent
08/28/2019,2887.9,2861.3,2890,2853.1,0.65%
08/27/2019,2869.2,2893.1,2898.8,2860.6,-0.32%
08/26/2019,2878.4,2866.7,2879.3,2856,1.10%
08/23/2019,2847.1,2911.1,2927,2835,-2.59%
08/22/2019,2922.9,2930.9,2939.1,2904.5,-0.05%
08/21/2019,2924.4,2922,2928.7,2917.9,0.82%
08/20/2019,2900.5,2919,2923.6,2899.6,-0.79%
08/19/2019,2923.7,2913.5,2931,2913.5,1.21%
08/16/2019,2888.7,2864.7,2893.6,2864.7,1.44%
08/15/2019,2847.6,2846.2,2856.7,2825.5,0.25%
08/14/2019,2840.6,2894.2,2894.2,2839.6,-2.93%
08/13/2019,2926.3,2880.7,2943.3,2877.1,1.47%
08/12/2019,2883.8,2907.1,2907.6,2873.1,-1.20%
08/09/2019,2918.7,2930.5,2935.8,2900.2,-0.66%
08/08/2019,2938.1,2896.2,2938.7,2894.5,1.88%
08/07/2019,2884,2858.7,2892.2,2825.7,0.08%
08/06/2019,2881.8,2861.2,2884.4,2847.4,1.30%
08/05/2019,2844.7,2898.1,2898.1,2822.1,-2.98%
08/02/2019,2932.1,2943.9,2945.5,2914.1,-0.73%
08/01/2019,2953.6,2980.3,3013.6,2945.2,-0.90%
07/31/2019,2980.4,3016.2,3017.4,2958.1,-1.09%
07/30/2019,3013.2,3007.7,3017.2,3000.9,-0.26%
07/29/2019,3021,3024.5,3025.6,3014.3,-0.16%
07/26/2019,3025.9,3013.2,3028,3012.6,0.74%
07/25/2019,3003.7,3016.3,3016.3,2997.2,-0.53%
07/24/2019,3019.6,2998.8,3019.6,2996.8,0.47%
07/23/2019,3005.5,2994.7,3005.9,2988.6,0.69%
07/22/2019,2985,2981.9,2990.7,2976.7,0.28%
07/19/2019,2976.6,3004.3,3006,2975.9,-0.62%
07/18/2019,2995.1,2978.9,2998.3,2973.1,0.36%
07/17/2019,2984.4,3005.1,3005.3,2984.2,-0.65%
07/16/2019,3004,3012.1,3015,3001.2,-0.34%
07/15/2019,3014.3,3017.8,3017.8,3008.8,0.02%
07/12/2019,3013.8,3003.4,3013.9,3001.9,0.46%
07/11/2019,2999.9,2999.6,3002.3,2988.8,0.23%
07/10/2019,2993.1,2989.3,3003,2984.6,0.45%
07/09/2019,2979.6,2965.5,2981.9,2963.4,0.12%
07/08/2019,2975.9,2979.8,2980.8,2970.1,-0.48%
07/05/2019,2990.4,2984.2,2994,2968,-0.18%
07/03/2019,2995.8,2978.1,2995.8,2978,0.77%
07/02/2019,2973,2964.7,2973.2,2955.9,0.29%
07/01/2019,2964.3,2971.4,2977.9,2952.2,0.76%
06/28/2019,2941.8,2932.9,2944,2929.1,0.58%
06/27/2019,2924.9,2919.7,2929.3,2918.6,0.38%
06/26/2019,2913.8,2926.1,2932.6,2913,-0.12%
06/25/2019,2917.4,2945.8,2946.5,2916,-0.95%
06/24/2019,2945.3,2951.4,2954.9,2944.1,-0.18%
06/21/2019,2950.5,2952.7,2964.2,2946.9,-0.13%
06/20/2019,2954.2,2949.6,2958.1,2931.5,0.95%
06/19/2019,2926.5,2920.6,2931.7,2911.4,0.30%
06/18/2019,2917.8,2906.7,2930.8,2905.4,0.97%
06/17/2019,2889.7,2889.8,2897.3,2887.3,0.09%
06/14/2019,2887,2886.8,2894.4,2879.6,-0.16%
06/13/2019,2891.6,2886.2,2895.2,2882,0.41%
06/12/2019,2879.8,2882.7,2888.6,2874.7,-0.20%
06/11/2019,2885.7,2903.3,2910.6,2878.5,-0.03%
06/10/2019,2886.7,2885.8,2904.8,2885.5,0.47%
06/07/2019,2873.3,2852.9,2885,2852.9,1.05%
06/06/2019,2843.5,2828.5,2852.1,2822.4,0.61%
06/05/2019,2826.2,2818.1,2827.3,2800.9,0.82%
06/04/2019,2803.3,2762.6,2804.5,2762.6,2.15%
06/03/2019,2744.4,2751.5,2763.1,2728.8,-0.28%
05/31/2019,2752.1,2766.2,2769,2750.5,-1.32%
05/30/2019,2788.9,2786.9,2799,2776.7,0.21%
05/29/2019,2783,2790.2,2792,2766.1,-0.69%
05/28/2019,2802.4,2830,2840.5,2801.6,-0.84%
05/24/2019,2826.1,2832.4,2841.4,2820.2,0.14%
05/23/2019,2822.2,2836.7,2836.7,2805.5,-1.19%
05/22/2019,2856.3,2856.1,2865.5,2851.1,-0.28%
05/21/2019,2864.4,2854,2868.9,2854,0.85%
05/20/2019,2840.2,2841.9,2853.9,2831.3,-0.67%
05/17/2019,2859.5,2858.6,2885.5,2854.2,-0.58%
05/16/2019,2876.3,2855.8,2892.2,2855.8,0.89%
05/15/2019,2851,2820.4,2858.7,2815.1,0.59%
05/14/2019,2834.4,2820.1,2852.5,2820.1,0.80%
05/13/2019,2811.9,2840.2,2840.2,2801.4,-2.41%
05/10/2019,2881.4,2863.1,2891.3,2825.4,0.37%
05/09/2019,2870.7,2859.8,2876,2836.4,-0.30%
05/08/2019,2879.4,2879.6,2898,2873.3,-0.16%
05/07/2019,2884.1,2913,2913,2862.6,-1.65%
05/06/2019,2932.5,2908.9,2937.3,2898.2,-0.44%
05/03/2019,2945.6,2929.2,2947.8,2929.2,0.96%
05/02/2019,2917.5,2922.2,2931.7,2900.5,-0.21%
05/01/2019,2923.7,2952.3,2954.1,2923.4,-0.75%
04/30/2019,2945.8,2937.1,2948.2,2924.1,0.10%
04/29/2019,2943,2940.6,2949.5,2939.3,0.11%
04/26/2019,2939.9,2925.8,2939.9,2917.6,0.47%
04/25/2019,2926.2,2929,2933.1,2912.8,-0.03%
04/24/2019,2927.2,2934,2936.8,2926.1,-0.22%
04/23/2019,2933.7,2910,2936.3,2908.5,0.88%
04/22/2019,2908,2898.8,2909.5,2896.3,0.10%
04/18/2019,2905,2904.8,2908.4,2891.9,0.16%
04/17/2019,2900.4,2916,2918,2895.4,-0.23%
04/16/2019,2907.1,2912.3,2916.1,2900.7,0.05%
04/15/2019,2905.6,2908.3,2909.6,2896.5,-0.06%
04/12/2019,2907.4,2900.9,2910.5,2898.4,0.66%
04/11/2019,2888.3,2891.9,2893.4,2882,0.00%
04/10/2019,2888.2,2881.4,2889.7,2879.1,0.35%
04/09/2019,2878.2,2886.6,2886.9,2873.3,-0.61%
04/08/2019,2895.8,2888.5,2895.9,2880.8,0.11%
04/05/2019,2892.7,2884.2,2893.2,2883,0.46%
04/04/2019,2879.4,2874,2881.3,2867.1,0.21%
04/03/2019,2873.4,2876.1,2885.2,2865.2,0.22%
04/02/2019,2867.2,2868.2,2872.9,2858.8,0.00%
04/01/2019,2867.2,2848.6,2869.4,2848.6,1.16%
03/29/2019,2834.4,2828.3,2836,2819.2,0.67%
03/28/2019,2815.4,2809.4,2819.7,2798.8,0.36%
03/27/2019,2805.4,2819.7,2825.6,2787.7,-0.46%
03/26/2019,2818.5,2812.7,2829.9,2804,0.72%
03/25/2019,2798.4,2796,2809.8,2785,-0.08%
03/22/2019,2800.7,2844.5,2846.2,2800.5,-1.90%
03/21/2019,2854.9,2819.7,2860.3,2817.4,1.09%
03/20/2019,2824.2,2831.3,2843.5,2812.4,-0.30%
03/19/2019,2832.6,2840.8,2852.4,2823.3,-0.01%
03/18/2019,2832.9,2822.6,2835.4,2822,0.37%
03/15/2019,2822.5,2810.8,2830.7,2810.8,0.50%
03/14/2019,2808.5,2810.4,2815,2803.5,-0.09%
03/13/2019,2810.9,2799.8,2821.2,2799.8,0.69%
03/12/2019,2791.5,2787.3,2798.3,2786.7,0.29%
03/11/2019,2783.3,2747.6,2784,2747.6,1.47%
03/08/2019,2743.1,2730.8,2744.1,2722.3,-0.21%
03/07/2019,2748.9,2766.5,2767.2,2739.1,-0.81%
03/06/2019,2771.4,2790.3,2790.3,2768.7,-0.66%
03/05/2019,2789.7,2794.4,2796.4,2783,-0.11%
03/04/2019,2792.8,2814.4,2816.9,2767.7,-0.39%
03/01/2019,2803.7,2798.2,2808,2787.4,0.69%
02/28/2019,2784.5,2788.1,2793.7,2782.5,-0.28%
02/27/2019,2792.4,2787.5,2795.8,2775.1,-0.05%
02/26/2019,2793.9,2792.4,2803.1,2789.5,-0.08%
02/25/2019,2796.1,2804.3,2813.5,2795,0.12%
02/22/2019,2792.7,2780.7,2794.2,2779.1,0.64%
02/21/2019,2774.9,2780.2,2781.6,2764.6,-0.35%
02/20/2019,2784.7,2779.1,2789.9,2774.1,0.18%
02/19/2019,2779.8,2769.3,2787.3,2767.3,0.15%
02/15/2019,2775.6,2760.2,2775.7,2760.2,1.09%
02/14/2019,2745.7,2743.5,2757.9,2731.2,-0.27%
02/13/2019,2753,2750.3,2761.8,2748.6,0.30%
02/12/2019,2744.7,2722.6,2748.2,2722.6,1.29%
02/11/2019,2709.8,2712.4,2718.1,2703.8,0.07%
02/08/2019,2707.9,2692.4,2708.1,2681.8,0.07%
02/07/2019,2706.1,2717.5,2719.3,2687.3,-0.93%
02/06/2019,2731.6,2735.1,2738.1,2724.2,-0.22%
02/05/2019,2737.7,2728.3,2739,2724,0.47%
02/04/2019,2724.9,2706.5,2725,2698.8,0.68%
02/01/2019,2706.5,2702.3,2716.7,2696.9,0.09%
01/31/2019,2704.1,2685.5,2708.9,2678.7,0.86%
01/30/2019,2681.1,2653.6,2690.4,2648.3,1.56%
01/29/2019,2640,2644.9,2650.9,2631.1,-0.14%
01/28/2019,2643.8,2645,2645,2624.1,-0.79%
01/25/2019,2664.8,2657.4,2672.4,2657.3,0.85%
01/24/2019,2642.3,2638.8,2647.2,2627,0.14%
01/23/2019,2638.7,2643.5,2653.2,2612.9,0.22%
01/22/2019,2632.9,2657.9,2657.9,2617.3,-1.42%
01/18/2019,2670.7,2651.3,2675.5,2647.6,1.32%
01/17/2019,2636,2609.3,2645.1,2606.4,0.76%
01/16/2019,2616.1,2614.8,2625.8,2612.7,0.22%
01/15/2019,2610.3,2585.1,2613.1,2585.1,1.07%
01/14/2019,2582.6,2580.3,2589.3,2570.4,-0.53%
01/11/2019,2596.3,2588.1,2596.3,2577.4,-0.01%
01/10/2019,2596.6,2573.5,2597.8,2562,0.45%
01/09/2019,2585,2580,2595.3,2568.9,0.41%
01/08/2019,2574.4,2568.1,2579.8,2547.6,0.97%
01/07/2019,2549.7,2535.6,2566.2,2524.6,0.70%
01/04/2019,2531.9,2474.3,2538.1,2474.3,3.43%
01/03/2019,2447.9,2491.9,2493.1,2444,-2.47%
01/02/2019,2510,2477,2519.5,2467.5,0.13%
12/31/2018,2506.8,2498.9,2509.2,2482.8,0.85%
12/28/2018,2485.7,2498.8,2520.3,2472.9,-0.12%
12/27/2018,2488.8,2442.5,2489.1,2397.9,0.86%
12/26/2018,2467.7,2363.1,2467.8,2346.6,4.96%
12/24/2018,2351.1,2400.6,2410.3,2351.1,-2.71%
12/21/2018,2416.6,2465.4,2504.4,2408.6,-2.06%
12/20/2018,2467.4,2496.8,2509.6,2441.2,-1.58%
12/19/2018,2507,2547.1,2585.3,2489,-1.54%
12/18/2018,2546.2,2559.9,2574,2528.7,0.01%
12/17/2018,2545.9,2590.8,2601.1,2530.5,-2.08%
12/14/2018,2599.9,2629.7,2635.1,2593.8,-1.91%
12/13/2018,2650.5,2658.7,2670.2,2637.3,-0.02%
12/12/2018,2651.1,2658.2,2685.4,2650.3,0.54%
12/11/2018,2636.8,2664.4,2674.3,2621.3,-0.03%
12/10/2018,2637.7,2630.9,2647.5,2583.2,0.17%
12/07/2018,2633.1,2691.3,2708.5,2623.1,-2.33%
12/06/2018,2695.9,2663.5,2696.2,2621.5,-0.16%
12/04/2018,2700.1,2782.4,2785.9,2697.2,-3.24%
12/03/2018,2790.4,2790.5,2800.2,2773.4,1.09%
11/30/2018,2760.2,2737.8,2760.9,2732.8,0.82%
11/29/2018,2737.8,2737,2753.8,2722.9,-0.22%
11/28/2018,2743.8,2691.4,2744,2684.4,2.30%
11/27/2018,2682.2,2663.8,2682.5,2655.9,0.33%
11/26/2018,2673.4,2650,2674.3,2650,1.55%
11/23/2018,2632.6,2633.4,2647.6,2631.1,-0.65%
11/21/2018,2649.9,2657.7,2670.7,2649.8,0.30%
11/20/2018,2641.9,2654.6,2669.4,2631.5,-1.81%
11/19/2018,2690.7,2730.7,2733.2,2681.1,-1.67%
11/16/2018,2736.3,2718.5,2746.8,2712.2,0.22%
11/15/2018,2730.2,2693.5,2735.4,2670.8,1.06%
11/14/2018,2701.6,2737.9,2746.8,2685.8,-0.76%
11/13/2018,2722.2,2730.1,2754.6,2715,-0.15%
11/12/2018,2726.2,2773.9,2776,2722,-1.97%
11/09/2018,2781,2794.1,2794.1,2764.2,-0.92%
11/08/2018,2806.8,2806.4,2814.8,2795,-0.25%
11/07/2018,2813.9,2774.1,2815.2,2774.1,2.12%
11/06/2018,2755.4,2738.4,2756.8,2737.1,0.62%
11/05/2018,2738.3,2726.4,2744.3,2717.9,0.56%
11/02/2018,2723.1,2745.4,2756.6,2700.4,-0.63%
11/01/2018,2740.4,2717.6,2741.7,2708.8,1.06%
10/31/2018,2711.7,2705.6,2736.7,2705.6,1.08%
10/30/2018,2682.6,2640.7,2685.4,2635.3,1.57%
10/29/2018,2641.2,2682.7,2706.8,2603.5,-0.66%
10/26/2018,2658.7,2667.9,2692.4,2628.2,-1.73%
10/25/2018,2705.6,2674.9,2722.7,2667.8,1.86%
10/24/2018,2656.1,2737.9,2742.6,2651.9,-3.09%
10/23/2018,2740.7,2721,2753.6,2691.4,-0.55%
10/22/2018,2755.9,2773.9,2778.9,2749.2,-0.43%
10/19/2018,2767.8,2775.7,2797.8,2760.3,-0.04%
10/18/2018,2768.8,2802,2806,2755.2,-1.44%
10/17/2018,2809.2,2811.7,2816.9,2781.8,-0.02%
10/16/2018,2809.9,2767.1,2813.5,2766.9,2.15%
10/15/2018,2750.8,2763.8,2776,2749,-0.59%
10/12/2018,2767.1,2770.5,2775.8,2729.4,1.42%
10/11/2018,2728.4,2776.9,2795.1,2710.5,-2.06%
10/10/2018,2785.7,2873.9,2874,2784.9,-3.28%
10/09/2018,2880.3,2882.5,2894.8,2874.3,-0.14%
10/08/2018,2884.4,2877.5,2889.4,2862.1,-0.04%
10/05/2018,2885.6,2902.5,2909.6,2869.3,-0.55%
10/04/2018,2901.6,2919.3,2919.8,2883.9,-0.82%
10/03/2018,2925.5,2931.7,2939.9,2921.4,0.07%
10/02/2018,2923.4,2923.8,2931.4,2919.4,-0.04%
10/01/2018,2924.6,2926.3,2937.1,2917.9,0.36%
09/28/2018,2914,2910,2920.5,2907.5,0.00%
09/27/2018,2914,2911.7,2927.2,2909.3,0.28%
09/26/2018,2906,2917,2931.2,2903.3,-0.33%
09/25/2018,2915.6,2921.8,2923.9,2913.7,-0.13%
09/24/2018,2919.4,2921.8,2923.8,2912.6,-0.35%
09/21/2018,2929.7,2936.8,2940.9,2927.1,-0.04%
09/20/2018,2930.8,2919.7,2934.8,2919.7,0.79%
09/19/2018,2907.9,2906.6,2912.4,2903.8,0.12%
09/18/2018,2904.3,2890.7,2911.2,2890.4,0.54%
09/17/2018,2888.8,2903.8,2904.7,2886.2,-0.56%
09/14/2018,2905,2906.4,2908.3,2895.8,0.03%
09/13/2018,2904.2,2896.8,2906.8,2896.4,0.53%
09/12/2018,2888.9,2888.3,2894.7,2879.2,0.03%
09/11/2018,2887.9,2871.6,2892.5,2866.8,0.38%
09/10/2018,2877.1,2881.4,2886.9,2875.9,0.19%
09/07/2018,2871.7,2868.3,2883.8,2864.1,-0.22%
09/06/2018,2878.1,2888.6,2892.1,2867.3,-0.36%
09/05/2018,2888.6,2891.6,2894.2,2876.9,-0.28%
09/04/2018,2896.7,2897,2900.2,2885.1,-0.17%
08/31/2018,2901.5,2898.4,2906.3,2891.7,0.01%
08/30/2018,2901.1,2908.9,2912.5,2895.2,-0.44%
08/29/2018,2914,2900.6,2916.5,2898.4,0.57%
08/28/2018,2897.5,2901.4,2903.8,2893.5,0.03%
08/27/2018,2896.7,2884.7,2898.2,2884.7,0.77%
08/24/2018,2874.7,2862.3,2876.2,2862.3,0.62%
08/23/2018,2857,2860.3,2868.8,2854,-0.17%
08/22/2018,2861.8,2861,2867.5,2856.1,-0.04%
08/21/2018,2863,2861.5,2873.2,2861.3,0.21%
08/20/2018,2857.1,2853.9,2859.8,2850.6,0.25%
08/17/2018,2850.1,2838.3,2855.6,2833.7,0.33%
08/16/2018,2840.7,2831.4,2850.5,2831.4,0.79%
08/15/2018,2818.4,2827.9,2827.9,2802.5,-0.76%
08/14/2018,2840,2827.9,2843.1,2826.6,0.64%
08/13/2018,2821.9,2835.5,2843.4,2819.9,-0.40%
08/10/2018,2833.3,2839.6,2842.2,2825.8,-0.71%
08/09/2018,2853.6,2857.2,2862.5,2852,-0.14%
08/08/2018,2857.7,2856.8,2862.4,2853.1,-0.02%
08/07/2018,2858.4,2855.9,2863.4,2855.9,0.28%
08/06/2018,2850.4,2840.3,2853.3,2836,0.36%
08/03/2018,2840.3,2829.6,2840.4,2827.4,0.46%
08/02/2018,2827.2,2800.5,2829.9,2796.3,0.49%
08/01/2018,2813.4,2821.2,2825.8,2805.8,-0.10%
07/31/2018,2816.3,2809.7,2824.5,2808.1,0.49%
07/30/2018,2802.6,2819,2821.7,2798.1,-0.57%
07/27/2018,2818.8,2842.3,2843.2,2808.3,-0.66%
07/26/2018,2837.4,2835.5,2845.6,2835.3,-0.31%
07/25/2018,2846.1,2817.7,2848,2817.7,0.91%
07/24/2018,2820.4,2820.7,2830,2811.1,0.48%
07/23/2018,2807,2799.2,2808.6,2795.1,0.19%
07/20/2018,2801.8,2804.6,2809.7,2800,-0.10%
07/19/2018,2804.5,2809.4,2812.1,2799.8,-0.39%
07/18/2018,2815.6,2811.3,2816.8,2805.9,0.21%
07/17/2018,2809.6,2789.3,2814.2,2789.2,0.40%
07/16/2018,2798.4,2801.4,2803.7,2793.4,-0.10%
07/13/2018,2801.3,2796.9,2804.5,2791.7,0.11%
07/12/2018,2798.3,2783.1,2799.2,2781.5,0.88%
07/11/2018,2774,2779.8,2785.9,2770.8,-0.71%
07/10/2018,2793.8,2788.6,2795.6,2786.2,0.34%
07/09/2018,2784.2,2768.5,2784.7,2768.5,0.88%
07/06/2018,2759.8,2737.7,2764.4,2733.5,0.85%
07/05/2018,2736.6,2724.2,2737.8,2716,0.86%
07/03/2018,2713.2,2733.3,2736.6,2711.2,-0.50%
07/02/2018,2726.7,2704.9,2727.3,2698.9,0.31%
06/29/2018,2718.4,2727.1,2743.3,2718,0.08%
06/28/2018,2716.3,2698.7,2724.3,2692,0.62%
06/27/2018,2699.6,2728.4,2746.1,2699.4,-0.86%
06/26/2018,2723.1,2722.1,2732.9,2715.6,0.22%
06/25/2018,2717.1,2742.9,2742.9,2698.7,-1.37%
06/22/2018,2754.9,2760.8,2764.2,2752.7,0.19%
06/21/2018,2749.8,2769.3,2769.3,2744.4,-0.63%
06/20/2018,2767.3,2769.7,2774.9,2763.9,0.17%
06/19/2018,2762.6,2752,2765.1,2743.2,-0.40%
06/18/2018,2773.8,2765.8,2775,2757.1,-0.21%
06/15/2018,2779.7,2777.8,2782.8,2761.7,-0.10%
06/14/2018,2782.5,2783.2,2789.1,2776.5,0.25%
06/13/2018,2775.6,2787.9,2791.5,2774.7,-0.40%
06/12/2018,2786.8,2785.6,2789.8,2778.8,0.17%
06/11/2018,2782,2780.2,2790.2,2780.2,0.11%
06/08/2018,2779,2765.8,2779.4,2763.6,0.31%
06/07/2018,2770.4,2774.8,2779.9,2760.2,-0.07%
06/06/2018,2772.3,2753.2,2772.4,2748.5,0.85%
06/05/2018,2748.8,2748.5,2752.6,2739.5,0.07%
06/04/2018,2746.9,2741.7,2749.2,2740.5,0.45%
06/01/2018,2734.6,2718.7,2736.9,2718.7,1.08%
05/31/2018,2705.3,2721,2722.5,2700.7,-0.69%
05/30/2018,2724,2702.4,2729.3,2702.4,1.27%
05/29/2018,2689.9,2705.1,2710.7,2676.8,-1.15%
05/25/2018,2721.3,2723.6,2727.4,2715,-0.24%
05/24/2018,2727.8,2730.9,2732,2707.4,-0.20%
05/23/2018,2733.3,2714,2733.3,2709.5,0.33%
05/22/2018,2724.4,2738.3,2742.2,2721.9,-0.31%
05/21/2018,2733,2725.9,2739.2,2725.7,0.74%
05/18/2018,2713,2717.3,2719.5,2709.2,-0.26%
05/17/2018,2720.1,2719.7,2732,2711.4,-0.09%
05/16/2018,2722.5,2712.6,2727.8,2712.2,0.41%
05/15/2018,2711.4,2718.6,2718.6,2701.9,-0.68%
05/14/2018,2730.1,2733.4,2742.1,2725.5,0.09%
05/11/2018,2727.7,2722.7,2732.9,2717.4,0.17%
05/10/2018,2723.1,2705,2726.1,2704.5,0.94%
05/09/2018,2697.8,2678.1,2701.3,2674.1,0.97%
05/08/2018,2671.9,2670.3,2676.3,2655.2,-0.03%
05/07/2018,2672.6,2669.4,2683.3,2664.7,0.35%
05/04/2018,2663.4,2621.4,2670.9,2615.3,1.28%
05/03/2018,2629.7,2628.1,2637.1,2594.6,-0.23%
05/02/2018,2635.7,2654.2,2660.9,2631.7,-0.72%
05/01/2018,2654.8,2643.6,2655.3,2625.4,0.25%
04/30/2018,2648.1,2675.1,2682.9,2648,-0.82%
04/27/2018,2669.9,2675.5,2677.3,2659,0.11%
04/26/2018,2666.9,2651.7,2676.5,2647.2,1.04%
04/25/2018,2639.4,2634.9,2645.3,2612.7,0.18%
04/24/2018,2634.6,2680.8,2683.6,2617.3,-1.34%
04/23/2018,2670.3,2675.4,2682.9,2658,0.01%
04/20/2018,2670.1,2692.6,2693.9,2660.6,-0.85%
04/19/2018,2693.1,2701.2,2702.8,2681.9,-0.57%
04/18/2018,2708.6,2710.1,2717.5,2703.6,0.08%
04/17/2018,2706.4,2692.7,2713.3,2692.1,1.07%
04/16/2018,2677.8,2670.1,2686.5,2665.2,0.81%
04/13/2018,2656.3,2676.9,2680.3,2645.1,-0.29%
04/12/2018,2664,2653.8,2674.7,2653.8,0.83%
04/11/2018,2642.2,2643.9,2661.4,2639.2,-0.55%
04/10/2018,2656.9,2638.4,2665.4,2635.8,1.67%
04/09/2018,2613.2,2617.2,2653.6,2610.8,0.33%
04/06/2018,2604.5,2645.8,2656.9,2586.3,-2.19%
04/05/2018,2662.8,2657.4,2672.1,2649.6,0.68%
04/04/2018,2644.7,2584,2649.9,2573.6,1.16%
04/03/2018,2614.4,2592.2,2619.1,2575.5,1.26%
04/02/2018,2581.9,2633.4,2638.3,2553.8,-2.23%
03/29/2018,2640.9,2614.4,2659.1,2609.7,1.38%
03/28/2018,2605,2611.3,2632.7,2593.1,-0.29%
03/27/2018,2612.6,2667.6,2674.8,2596.1,-1.73%
03/26/2018,2658.6,2619.3,2661.4,2601.8,2.72%
03/23/2018,2588.3,2646.7,2657.7,2585.9,-2.10%
03/22/2018,2643.7,2691.4,2695.7,2641.6,-2.51%
03/21/2018,2711.9,2715,2739.1,2709.8,-0.18%
03/20/2018,2716.9,2715.1,2724.2,2710.1,0.15%
03/19/2018,2712.9,2741.4,2741.4,2694.6,-1.42%
03/16/2018,2752,2750.6,2761.8,2750,0.17%
03/15/2018,2747.3,2754.3,2763,2741.5,-0.08%
03/14/2018,2749.5,2774.1,2777.1,2744.4,-0.57%
03/13/2018,2765.3,2792.3,2801.9,2758.7,-0.64%
03/12/2018,2783,2790.5,2797,2779.3,-0.13%
03/09/2018,2786.6,2752.9,2786.6,2751.5,1.74%
03/08/2018,2739,2732.8,2740.4,2722.7,0.45%
03/07/2018,2726.8,2710.2,2730.6,2701.7,-0.05%
03/06/2018,2728.1,2730.2,2732.1,2711.3,0.26%
03/05/2018,2720.9,2681.1,2728.1,2675.8,1.10%
03/02/2018,2691.2,2658.9,2696.2,2647.3,0.50%
03/01/2018,2677.7,2715.2,2730.9,2659.7,-1.33%
02/28/2018,2713.8,2753.8,2761.5,2713.5,-1.11%
02/27/2018,2744.3,2780.4,2789.2,2744.2,-1.27%
02/26/2018,2779.6,2757.4,2780.6,2753.8,1.18%
02/23/2018,2747.3,2715.8,2747.8,2713.7,1.60%
02/22/2018,2704,2710.4,2731.3,2697.8,0.10%
02/21/2018,2701.3,2720.5,2747.8,2701.3,-0.55%
02/20/2018,2716.3,2723,2737.6,2706.8,-0.58%
02/16/2018,2732.2,2727.1,2754.4,2725.1,0.04%
02/15/2018,2731.2,2713.5,2731.5,2689.8,1.21%
02/14/2018,2698.6,2651.2,2702.1,2648.9,1.34%
02/13/2018,2662.9,2646.3,2668.8,2637.1,0.26%
02/12/2018,2656,2636.8,2672.6,2622.4,1.39%
02/09/2018,2619.6,2601.8,2638.7,2532.7,1.50%
02/08/2018,2581,2685,2685.3,2580.6,-3.76%
02/07/2018,2681.7,2690.9,2727.7,2681.3,-0.50%
02/06/2018,2695.1,2614.8,2701,2593.1,1.74%
02/05/2018,2648.9,2741.1,2763.4,2638.2,-4.10%
02/02/2018,2762.1,2808.9,2808.9,2760,-2.12%
02/01/2018,2822,2816.4,2836,2812.7,-0.06%
01/31/2018,2823.8,2832.4,2839.3,2813,0.05%
01/30/2018,2822.4,2832.7,2837.8,2818.3,-1.09%
01/29/2018,2853.5,2867.2,2870.6,2851.5,-0.68%
01/26/2018,2872.9,2847.5,2872.9,2846.2,1.19%
01/25/2018,2839.2,2846.2,2848.6,2830.9,0.06%
01/24/2018,2837.5,2845.4,2853,2824.8,-0.06%
01/23/2018,2839.1,2835.1,2842.2,2830.6,0.22%
01/22/2018,2833,2809.2,2833,2808.1,0.81%
01/19/2018,2810.3,2802.6,2810.3,2798.1,0.44%
01/18/2018,2798,2802.4,2805.8,2792.6,-0.16%
01/17/2018,2802.6,2785,2807,2778.4,0.94%
01/16/2018,2776.4,2799,2807.5,2768.6,-0.35%
01/12/2018,2786.2,2770.2,2787.8,2769.6,0.67%
01/11/2018,2767.6,2753,2767.6,2752.8,0.71%
01/10/2018,2748.2,2745.6,2750.8,2736.1,-0.11%
01/09/2018,2751.3,2751.2,2759.1,2747.9,0.13%
01/08/2018,2747.7,2742.7,2748.5,2737.6,0.16%
01/05/2018,2743.2,2731.3,2743.4,2727.9,0.70%
01/04/2018,2724,2719.3,2729.3,2719.1,0.40%
01/03/2018,2713.1,2697.8,2714.4,2697.8,0.64%
01/02/2018,2695.8,2683.7,2695.9,2682.4,0.83%
12/29/2017,2673.6,2689.2,2692.1,2673.6,-0.52%
12/28/2017,2687.5,2686.1,2687.7,2682.7,0.18%
12/27/2017,2682.6,2682.1,2685.6,2678.9,0.08%
12/26/2017,2680.5,2679.1,2682.7,2678,-0.10%
12/22/2017,2683.3,2684.2,2685.3,2678.1,-0.05%
12/21/2017,2684.6,2683,2692.6,2682.4,0.20%
12/20/2017,2679.2,2688.2,2691,2676.1,-0.09%
12/19/2017,2681.5,2692.7,2694.4,2680.7,-0.32%
12/18/2017,2690.2,2685.9,2695,2685.9,0.54%
12/15/2017,2675.8,2660.6,2679.6,2659.1,0.90%
12/14/2017,2652,2665.9,2668.1,2652,-0.41%
12/13/2017,2662.8,2667.6,2671.9,2662.8,-0.05%
12/12/2017,2664.1,2661.7,2669.7,2659.8,0.15%
12/11/2017,2660,2652.2,2660.3,2651.5,0.32%
12/08/2017,2651.5,2646.2,2651.7,2644.1,0.55%
12/07/2017,2637,2628.4,2641,2626.5,0.29%
12/06/2017,2629.3,2626.2,2634.4,2624.8,-0.01%
12/05/2017,2629.6,2639.8,2648.7,2627.7,-0.37%
12/04/2017,2639.4,2657.2,2665.2,2639,-0.11%
12/01/2017,2642.2,2645.1,2650.6,2605.5,-0.20%
11/30/2017,2647.6,2633.9,2657.7,2633.9,0.82%
11/29/2017,2626.1,2627.8,2634.9,2620.3,-0.03%
11/28/2017,2627,2605.9,2627.7,2605.4,0.98%
11/27/2017,2601.4,2602.7,2606.4,2598.9,-0.04%
